simp_word,trad_word,freq,pinyin
黎庶昌,黎庶昌,13,li shu chang
楼烦,樓煩,13,lou fan
黄兴文,黃興文,13,huang xing wen
琪琪格,琪琪格,13,qi qi ge
魏斐德,魏斐德,13,wei fei de
王筱磊,王筱磊,13,wang xiao lei
庄肃,莊肅,13,zhuang su
米友仁,米友仁,13,mi you ren
王景和,王景和,13,wang jing he
幸田来未,幸田來未,13,xing tian lai wei
贾可,賈可,13,jia ke
桂太郎,桂太郎,13,gui tai lang
傅瑜,傅瑜,13,fu yu
季振同,季振同,13,ji zhen tong
潘坤,潘坤,13,pan kun
陈维崧,陳維崧,13,chen wei song
陶永,陶永,13,tao yong
真希,真希,13,zhen xi
杨缵绪,楊纘緒,13,yang zuan xu
李元阳,李元陽,13,li yuan yang
李庆良,李慶良,13,li qing liang
钱昌照,錢昌照,13,qian chang zhao
高演,高演,13,gao yan
杨庶堪,楊庶堪,13,yang shu kan
万耀煌,萬耀煌,13,wan yao huang
杜睿,杜睿,13,du rui
赵连芳,趙連芳,13,zhao lian fang
家永三郎,家永三郎,13,jia yong san lang
高秋福,高秋福,13,gao qiu fu
哲别,哲別,13,zhe bie
汗王,汗王,13,han wang
杨尚文,楊尚文,13,yang shang wen
爱梨,愛梨,13,ai li
李国江,李國江,13,li guo jiang
末帝,末帝,13,mo di
曾约农,曾約農,13,ceng yue nong
卢循,盧循,13,lu xun
申贤俊,申賢俊,13,shen xian jun
唐景崧,唐景崧,13,tang jing song
陶柯,陶柯,13,tao ke
新垣结衣,新垣結衣,13,xin yuan jie yi
李傻傻,李傻傻,13,li sha sha
高娅媛,高婭媛,13,gao ya yuan
柳比西奇,柳比西奇,13,liu bi xi qi
卢植,盧植,13,lu zhi
蒋贵,蔣貴,12,jiang gui
吴宣,吳宣,12,wu xuan
何玉成,何玉成,12,he yu cheng
萧宝卷,蕭寶卷,12,xiao bao juan
胡因梦,胡因夢,12,hu yin meng
赵执信,趙執信,12,zhao zhi xin
黄启东,黃啓東,12,huang qi dong
程云鹏,程雲鵬,12,cheng yun peng
陶思璇,陶思璇,12,tao si xuan
元成宗,元成宗,12,yuan cheng zong
夏于乔,夏于喬,12,xia yu qiao
郭象,郭象,12,guo xiang
陈建翔,陳建翔,12,chen jian xiang
祖甲,祖甲,12,zu jia
孙忠同,孫忠同,12,sun zhong tong
森村诚一,森村誠一,12,sen cun cheng yi
吴鼎,吳鼎,12,wu ding
修华,修華,12,xiu hua
琅邪,琅邪,12,lang xie
黄桂秋,黃桂秋,12,huang gui qiu
吕纪,呂紀,12,lv ji
帕萨雷拉,帕薩雷拉,12,pa sa lei la
布莱特纳,布萊特納,12,bu lai te na
李开先,李開先,12,li kai xian
孙嘉淦,孫嘉淦,12,sun jia gan
渊泉,淵泉,12,yuan quan
汪辉祖,汪輝祖,12,wang hui zu
殷悦,殷悅,12,yin yue
赵顼,趙頊,12,zhao xu
马自强,馬自強,12,ma zi qiang
伊籍,伊籍,12,yi ji
宕渠,宕渠,12,dang qu
许友,許友,12,xu you
张节,張節,12,zhang jie
三谷幸喜,三谷幸喜,12,san gu xing xi
陈绍堂,陳紹堂,12,chen shao tang
孟京涛,孟京濤,12,meng jing tao
徐中约,徐中約,12,xu zhong yue
章陵,章陵,12,zhang ling
汉顺帝,漢順帝,12,han shun di
苏过,蘇過,12,su guo
李光弼,李光弼,12,li guang bi
胡正言,胡正言,12,hu zheng yan
汪大渊,汪大淵,12,wang da yuan
尹继善,尹繼善,12,yin ji shan
文洪,文洪,12,wen hong
布勒东,布勒東,12,bu lei dong
张临,張臨,12,zhang lin
王濬,王濬,12,wang jun
张兆志,張兆志,12,zhang zhao zhi
无强,無強,12,wu qiang
方淦,方淦,12,fang gan
晋安帝,晉安帝,12,jin an di
张文虎,張文虎,12,zhang wen hu
王禹九,王禹九,12,wang yu jiu
宫少朋,宮少朋,12,gong shao peng
王仁堪,王仁堪,12,wang ren kan
陈蕃,陳蕃,12,chen fan
朱研,朱研,12,zhu yan
阚维雍,闞維雍,12,han wei yong
杜义,杜義,12,du yi
魏坤,魏坤,12,wei kun
严辰,嚴辰,12,yan chen
傅崇碧,傅崇碧,12,fu chong bi
李大嘴,李大嘴,12,li da zui
江玉,江玉,12,jiang yu
李善长,李善長,12,li shan zhang
夏曾佑,夏曾佑,12,xia ceng you
景初,景初,12,jing chu
海兰珠,海蘭珠,12,hai lan zhu
鲍俊,鮑俊,12,bao jun
汤慧,湯慧,12,tang hui
张其淦,張其淦,12,zhang qi gan
吴飞鹏,吳飛鵬,12,wu fei peng
吕伯奢,呂伯奢,12,lv bo she
樱井翔,櫻井翔,12,ying jing xiang
方纪,方紀,12,fang ji
余翠芝,餘翠芝,12,yu cui zhi
张统,張統,12,zhang tong
蒋维乔,蔣維喬,12,jiang wei qiao
顾祖禹,顧祖禹,12,gu zu yu
纪伊,紀伊,12,ji yi
吕旃蒙,呂旃蒙,12,lv zhan meng
陈兆龙,陳兆龍,12,chen zhao long
张锦芳,張錦芳,12,zhang jin fang
庄有恭,莊有恭,12,zhuang you gong
吴岱豪,吳岱豪,12,wu dai hao
余怀,餘懷,12,yu huai
齐世英,齊世英,12,qi shi ying
鲍超,鮑超,12,bao chao
毗陵,毗陵,12,pi ling
张轸,張軫,12,zhang zhen
山口茜,山口茜,12,shan kou qian
郝萌,郝萌,12,hao meng
黄文弼,黃文弼,12,huang wen bi
孙隆,孫隆,12,sun long
周懋琦,周懋琦,12,zhou mao qi
万春林,萬春林,12,wan chun lin
李焕章,李煥章,12,li huan zhang
辽道宗,遼道宗,12,liao dao zong
陈煦,陳煦,12,chen xu
赵昰,趙昰,12,zhao shi
朱克靖,朱克靖,12,zhu ke jing
石原裕次郎,石原裕次郎,12,shi yuan yu ci lang
刘鋹,劉鋹,12,liu chang
牛雨田,牛雨田,12,niu yu tian
熊心,熊心,12,xiong xin
井上和彦,井上和彥,12,jing shang he yan
顾广圻,顧廣圻,12,gu guang qi
波佐,波佐,12,bo zuo
马尔顿,馬爾頓,12,ma er dun
布特拉格诺,布特拉格諾,12,bu te la ge nuo
泫氏,泫氏,12,xuan shi
朱勋,朱勳,12,zhu xun
吴淑英,吳淑英,12,wu shu ying
周亮工,周亮工,12,zhou liang gong
王叔和,王叔和,12,wang shu he
宋俊德,宋俊德,12,song jun de
魏学,魏學,12,wei xue
张颖洁,張穎潔,12,zhang ying jie
崔美善,崔美善,12,cui mei shan
王维珍,王維珍,12,wang wei zhen
刘景山,劉景山,12,liu jing shan
奈绪,奈緒,12,nai xu
李劫夫,李劫夫,12,li jie fu
倪元璐,倪元璐,12,ni yuan lu
高佩,高佩,12,gao pei
谯周,譙周,12,qiao zhou
冯雪松,馮雪松,12,feng xue song
重鉴,重鑑,12,zhong jian
张奔斗,張奔鬥,12,zhang ben dou
少宰,少宰,12,shao zai
魏佳庆,魏佳慶,12,wei jia qing
景平,景平,12,jing ping
桂王,桂王,12,gui wang
白永成,白永成,12,bai yong cheng
张尹,張尹,12,zhang yin
秦铁,秦鐵,12,qin tie
钱琦,錢琦,12,qian qi
陈寰,陳寰,12,chen huan
吹石一惠,吹石一惠,12,chui shi yi hui
李见明,李見明,12,li jian ming
尤太忠,尤太忠,12,you tai zhong
二月丫头,二月丫頭,12,er yue ya tou
鸾鸟,鸞鳥,12,luan niao
刘桂霞,劉桂霞,12,liu gui xia
包世臣,包世臣,12,bao shi chen
板野友美,板野友美,12,ban ye you mei
金来沅,金來沅,12,jin lai yuan
石贺,石賀,12,shi he
谈歌,談歌,12,tan ge
薛文强,薛文強,12,xue wen qiang
洪亮吉,洪亮吉,12,hong liang ji
王文洁,王文潔,12,wang wen jie
唐泽寿明,唐澤壽明,12,tang ze shou ming
符廷贵,符廷貴,12,fu ting gui
鲍方,鮑方,12,bao fang
大松博文,大松博文,12,da song bo wen
张善为,張善爲,12,zhang shan wei
广汉郡,廣漢郡,12,guang han jun
郑一泓,鄭一泓,12,zheng yi hong
王实味,王實味,12,wang shi wei
坂田荣男,坂田榮男,12,ban tian rong nan
朱文涛,朱文濤,12,zhu wen tao
杨锴,楊鍇,12,yang kai
杨玉和,楊玉和,12,yang yu he
都锦生,都錦生,12,dou jin sheng
小鹿纯子,小鹿純子,12,xiao lu chun zi
丁丙,丁丙,12,ding bing
蓝涛,藍濤,12,lan tao
李如一,李如一,12,li ru yi
李藩,李藩,12,li fan
罗西北,羅西北,12,luo xi bei
魏长生,魏長生,12,wei chang sheng
乔凤伟,喬鳳偉,12,qiao feng wei
志锐,志銳,12,zhi rui
薛礼,薛禮,12,xue li
里瓦,裏瓦,12,li wa
王海钧,王海鈞,12,wang hai jun
戴荣,戴榮,12,dai rong
林文英,林文英,12,lin wen ying
沈时,沈時,12,shen shi
吴大澄,吳大澄,12,wu da cheng
杜子美,杜子美,12,du zi mei
苏祥,蘇祥,12,su xiang
宋公,宋公,12,song gong
维莱,維萊,12,wei lai
红兰,紅蘭,12,hong lan
苏志威,蘇志威,12,su zhi wei
邓郁,鄧鬱,11,deng yu
赵襄子,趙襄子,11,zhao xiang zi
竹野内丰,竹野內豐,11,zhu ye nei feng
周尚文,周尚文,11,zhou shang wen
曹鉴,曹鑑,11,cao jian
费祎,費禕,11,fei yi
韦昌辉,韋昌輝,11,wei chang hui
吴仲禧,吳仲禧,11,wu zhong xi
程雄,程雄,11,cheng xiong
徐文惠,徐文惠,11,xu wen hui
弗罗伦斯,弗羅倫斯,11,fu luo lun si
王文琳,王文琳,11,wang wen lin
叶月,葉月,11,ye yue
莱昂尼达斯,萊昂尼達斯,11,lai ang ni da si
邝露,鄺露,11,kuang lu
刘劭,劉劭,11,liu shao
尹宗禹,尹宗禹,11,yin zong yu
严世蕃,嚴世蕃,11,yan shi fan
托帕洛夫,託帕洛夫,11,tuo pa luo fu
丁文琪,丁文琪,11,ding wen qi
杜宣,杜宣,11,du xuan
牛僧孺,牛僧孺,11,niu seng ru
熊川,熊川,11,xiong chuan
何琢言,何琢言,11,he zuo yan
周召,周召,11,zhou zhao
舒高,舒高,11,shu gao
邓玮,鄧瑋,11,deng wei
渡边麻友,渡邊麻友,11,du bian ma you
吴耀宗,吳耀宗,11,wu yao zong
方峻,方峻,11,fang jun
祖丁,祖丁,11,zu ding
丁敬,丁敬,11,ding jing
花无缺,花無缺,11,hua wu que
辨喜,辨喜,11,bian xi
丁西林,丁西林,11,ding xi lin
周莲,周蓮,11,zhou lian
罗礼贤,羅禮賢,11,luo li xian
郝菲尔,郝菲爾,11,hao fei er
任颐,任頤,11,ren yi
顾湘,顧湘,11,gu xiang
法朗士,法朗士,11,fa lang shi
胡钧,胡鈞,11,hu jun
黄瀚,黃瀚,11,huang han
斯基拉奇,斯基拉奇,11,si ji la qi
童芷苓,童芷苓,11,tong zhi ling
曹森,曹森,11,cao sen
长享,長享,11,zhang xiang
弗格,弗格,11,fu ge
司马德文,司馬德文,11,si ma de wen
郭纯,郭純,11,guo chun
凌霞,凌霞,11,ling xia
结城聪,結城聰,11,jie cheng cong
腓特烈大帝,腓特烈大帝,11,fei te lie da di
黄培芳,黃培芳,11,huang pei fang
曾庆祝,曾慶祝,11,ceng qing zhu
明应,明應,11,ming ying
范紫东,範紫東,11,fan zi dong
汪栋,汪棟,11,wang dong
延光,延光,11,yan guang
猫街,貓街,11,mao jie
周佩,周佩,11,zhou pei
宋玉林,宋玉林,11,song yu lin
严正花,嚴正花,11,yan zheng hua
陆绩,陸績,11,lu ji
百里奚,百里奚,11,bai li xi
吉奥夫,吉奧夫,11,ji ao fu
阿沛阿旺晋美,阿沛阿旺晉美,11,a pei a wang jin mei
乔楠,喬楠,11,qiao nan
欧阳勋,歐陽勳,11,ou yang xun
陈谏,陳諫,11,chen jian
汪初,汪初,11,wang chu
张绍,張紹,11,zhang shao
杨晦,楊晦,11,yang hui
范缜,範縝,11,fan zhen
袁嘉谷,袁嘉穀,11,yuan jia gu
佐伯,佐伯,11,zuo bo
杜亚泉,杜亞泉,11,du ya quan
金莉莉,金莉莉,11,jin li li
孤拔,孤拔,11,gu ba
刘仪,劉儀,11,liu yi
张明先,張明先,11,zhang ming xian
陈谷,陳谷,11,chen gu
万适,萬適,11,wan shi
丁义,丁義,11,ding yi
琐罗亚斯德,瑣羅亞斯德,11,suo luo ya si de
木华黎,木華黎,11,mu hua li
贺长龄,賀長齡,11,he zhang ling
舒庆春,舒慶春,11,shu qing chun
吴克仁,吳克仁,11,wu ke ren
赵景深,趙景深,11,zhao jing shen
彭荃,彭荃,11,peng quan
高晓声,高曉聲,11,gao xiao sheng
科帕,科帕,11,ke pa
天祐,天祐,11,tian you
张东涛,張東濤,11,zhang dong tao
陈宣帝,陳宣帝,11,chen xuan di
吕元,呂元,11,lv yuan
浮阳,浮陽,11,fu yang
柳时元,柳時元,11,liu shi yuan
李济平,李濟平,11,li ji ping
张振宗,張振宗,11,zhang zhen zong
博子,博子,11,bo zi
石原里美,石原里美,11,shi yuan li mei
周传瑛,周傳瑛,11,zhou chuan ying
王世永,王世永,11,wang shi yong
薛焕,薛煥,11,xue huan
黄杜,黃杜,11,huang du
曹铭,曹銘,11,cao ming
贾铭,賈銘,11,jia ming
李崧,李崧,11,li song
文点,文點,11,wen dian
姚一苇,姚一葦,11,yao yi wei
王震生,王震生,11,wang zhen sheng
金善宝,金善寶,11,jin shan bao
杨仪,楊儀,11,yang yi
罗宾德拉纳特,羅賓德拉納特,11,luo bin de la na te
姚苌,姚萇,11,yao chang
潘遂,潘遂,11,pan sui
元太祖,元太祖,11,yuan tai zu
朱轼,朱軾,11,zhu shi
王凤翔,王鳳翔,11,wang feng xiang
龙启,龍啓,11,long qi
马树华,馬樹華,11,ma shu hua
焦竑,焦竑,11,jiao hong
夏寿田,夏壽田,11,xia shou tian
梁诗正,梁詩正,11,liang shi zheng
唐太宗李世民,唐太宗李世民,11,tang tai zong li shi min
刘枚,劉枚,11,liu mei
王诩,王詡,11,wang xu
戈耶切亚,戈耶切亞,11,ge ye qie ya
槐里,槐裏,11,huai li
黄世荣,黃世榮,11,huang shi rong
王嘉良,王嘉良,11,wang jia liang
唐大年,唐大年,11,tang da nian
周俊勋,周俊勳,11,zhou jun xun
李佐贤,李佐賢,11,li zuo xian
项少龙,項少龍,11,xiang shao long
陆宝,陸寶,11,lu bao
下邳国,下邳國,11,xia pi guo
马郁,馬鬱,11,ma yu
王子鸣,王子鳴,11,wang zi ming
周康王,周康王,11,zhou kang wang
宗泰,宗泰,11,zong tai
谢雨欣,謝雨欣,11,xie yu xin
张煌言,張煌言,11,zhang huang yan
高语罕,高語罕,11,gao yu han
陈农,陳農,11,chen nong
齐学启,齊學啓,11,qi xue qi
奕詝,奕詝,11,yi zhu
赵怀玉,趙懷玉,11,zhao huai yu
王绩,王績,11,wang ji
徐继畲,徐繼畲,11,xu ji she
平襄,平襄,11,ping xiang
徐乃昌,徐乃昌,11,xu nai chang
陆采,陸採,11,lu cai
巨平,巨平,11,ju ping
蒋堂,蔣堂,11,jiang tang
李恕,李恕,11,li shu
吕坚,呂堅,11,lv jian
施源,施源,11,shi yuan
李妍熙,李妍熙,11,li yan xi
汉和帝,漢和帝,11,han he di
陈鲤庭,陳鯉庭,11,chen li ting
颜思齐,顏思齊,11,yan si qi
江口洋介,江口洋介,11,jiang kou yang jie
江亢虎,江亢虎,11,jiang kang hu
章韵,章韻,11,zhang yun
朱世杰,朱世傑,11,zhu shi jie
朱常洛,朱常洛,11,zhu chang luo
黄启川,黃啓川,11,huang qi chuan
胡才,胡才,11,hu cai
张音,張音,11,zhang yin
科涅夫,科涅夫,11,ke nie fu
白云上,白雲上,11,bai yun shang
陈恺,陳愷,11,chen kai
张立松,張立松,11,zhang li song
杨儒,楊儒,11,yang ru
尹仲容,尹仲容,11,yin zhong rong
毛瑞斯莫,毛瑞斯莫,11,mao rui si mo
戴鹏飞,戴鵬飛,11,dai peng fei
戴熙,戴熙,11,dai xi
姬周,姬周,11,ji zhou
祖乙,祖乙,11,zu yi
陈希曾,陳希曾,11,chen xi ceng
李振清,李振清,11,li zhen qing
马留,馬留,11,ma liu
方槐,方槐,11,fang huai
王恕,王恕,11,wang shu
王籍,王籍,11,wang ji
卡纳斯,卡納斯,11,ka na si
孔琳琳,孔琳琳,11,kong lin lin
图拉真,圖拉真,11,tu la zhen
马彦祥,馬彥祥,11,ma yan xiang
颍阳,潁陽,11,ying yang
罗湘,羅湘,11,luo xiang
陆灏,陸灝,10,lu hao
潘伯鹰,潘伯鷹,10,pan bo ying
荀卿,荀卿,10,xun qing
南凉,南涼,10,nan liang
傅泾波,傅涇波,10,fu jing bo
代郡,代郡,10,dai jun
秦德纯,秦德純,10,qin de chun
松山健一,松山健一,10,song shan jian yi
叶自成,葉自成,10,ye zi cheng
杨静仁,楊靜仁,10,yang jing ren
吴俊卿,吳俊卿,10,wu jun qing
钟阿城,鍾阿城,10,zhong a cheng
徐懋庸,徐懋庸,10,xu mao yong
蒋彪,蔣彪,10,jiang biao
汪荣宝,汪榮寶,10,wang rong bao
董祀,董祀,10,dong si
毛良,毛良,10,mao liang
张元芳,張元芳,10,zhang yuan fang
余绍宋,餘紹宋,10,yu shao song
蒯大富,蒯大富,10,kuai da fu
陆师,陸師,10,lu shi
张恭,張恭,10,zhang gong
朱次琦,朱次琦,10,zhu ci qi
刘岱,劉岱,10,liu dai
刘岑,劉岑,10,liu cen
杨振鸿,楊振鴻,10,yang zhen hong
汪直,汪直,10,wang zhi
唐广,唐廣,10,tang guang
於梨华,於梨華,10,yu li hua
王献,王獻,10,wang xian
永昌郡,永昌郡,10,yong chang jun
曹德,曹德,10,cao de
三池崇史,三池崇史,10,san chi chong shi
平夷,平夷,10,ping yi
刘义恭,劉義恭,10,liu yi gong
方叔洪,方叔洪,10,fang shu hong
莫万丹,莫萬丹,10,mo wan dan
马臻,馬臻,10,ma zhen
张森楷,張森楷,10,zhang sen kai
董福祥,董福祥,10,dong fu xiang
李详,李詳,10,li xiang
诸葛玄,諸葛玄,10,zhu ge xuan
曹喜蛙,曹喜蛙,10,cao xi wa
乔本,喬本,10,qiao ben
王敬铭,王敬銘,10,wang jing ming
郑正秋,鄭正秋,10,zheng zheng qiu
刘士毅,劉士毅,10,liu shi yi
黄承彦,黃承彥,10,huang cheng yan
杨怀,楊懷,10,yang huai
张其昀,張其昀,10,zhang qi yun
张丑,張醜,10,zhang chou
薛夫彬,薛夫彬,10,xue fu bin
吴汤兴,吳湯興,10,wu tang xing
马明博,馬明博,10,ma ming bo
刘尔炘,劉爾炘,10,liu er xin
李霁,李霽,10,li ji
明思宗,明思宗,10,ming si zong
陈藻,陳藻,10,chen zao
蒋惠,蔣惠,10,jiang hui
窦智孔,竇智孔,10,dou zhi kong
周之桢,周之楨,10,zhou zhi zhen
高铃,高鈴,10,gao ling
秦兆阳,秦兆陽,10,qin zhao yang
笃姬,篤姬,10,du ji
凌岩,凌巖,10,ling yan
林尹民,林尹民,10,lin yin min
周敬王,周敬王,10,zhou jing wang
图特摩斯,圖特摩斯,10,tu te mo si
胜保,勝保,10,sheng bao
孙永清,孫永清,10,sun yong qing
崇厚,崇厚,10,chong hou
胡渊,胡淵,10,hu yuan
伍琼,伍瓊,10,wu qiong
刘崧,劉崧,10,liu song
叶志成,葉志成,10,ye zhi cheng
谷正伦,谷正倫,10,gu zheng lun
鲁定公,魯定公,10,lu ding gong
向守志,向守志,10,xiang shou zhi
鲁彦,魯彥,10,lu yan
曾乔,曾喬,10,ceng qiao
陈启天,陳啓天,10,chen qi tian
杨险峰,楊險峯,10,yang xian feng
大鸿胪,大鴻臚,10,da hong lu
袁晓园,袁曉園,10,yuan xiao yuan
玻尔兹曼,玻爾茲曼,10,bo er zi man
朱烈,朱烈,10,zhu lie
江秋,江秋,10,jiang qiu
拳毛騧,拳毛騧,10,quan mao gua
武成帝,武成帝,10,wu cheng di
侯湘婷,侯湘婷,10,hou xiang ting
肖伯纳,肖伯納,10,xiao bo na
石西民,石西民,10,shi xi min
郑岳,鄭嶽,10,zheng yue
孙登,孫登,10,sun deng
朱琰,朱琰,10,zhu yan
李中立,李中立,10,li zhong li
武士敏,武士敏,10,wu shi min
冯云山,馮雲山,10,feng yun shan
曾铸,曾鑄,10,ceng zhu
张温,張溫,10,zhang wen
晋怀帝,晉懷帝,10,jin huai di
费俊,費俊,10,fei jun
张玉书,張玉書,10,zhang yu shu
查可欣,查可欣,10,cha ke xin
张嘉谟,張嘉謨,10,zhang jia mo
赖和,賴和,10,lai he
李静芳,李靜芳,10,li jing fang
闵帝,閔帝,10,min di
张国淦,張國淦,10,zhang guo gan
朱升,朱升,10,zhu sheng
东方涂钦,東方塗欽,10,dong fang tu qin
余安,餘安,10,yu an
刘家麒,劉家麒,10,liu jia qi
刘嘉树,劉嘉樹,10,liu jia shu
谷景生,谷景生,10,gu jing sheng
唐代宗,唐代宗,10,tang dai zong
马国翰,馬國翰,10,ma guo han
佐藤爱,佐藤愛,10,zuo teng ai
林少猫,林少貓,10,lin shao mao
雨宫萤,雨宮螢,10,yu gong ying
沈潜,沈潛,10,shen qian
王军军,王軍軍,10,wang jun jun
桓彝,桓彝,10,huan yi
刘锜,劉錡,10,liu qi
李星沅,李星沅,10,li xing yuan
李封,李封,10,li feng
江采,江採,10,jiang cai
登闻鼓,登聞鼓,10,deng wen gu
壮武,壯武,10,zhuang wu
孙端,孫端,10,sun duan
周庆祥,周慶祥,10,zhou qing xiang
滕久寿,滕久壽,10,teng jiu shou
刘骜,劉驁,10,liu ao
黄晞,黃晞,10,huang xi
原田芳雄,原田芳雄,10,yuan tian fang xiong
程勋,程勳,10,cheng xun
合浦郡,合浦郡,10,he pu jun
吴历,吳歷,10,wu li
黄奕中,黃奕中,10,huang yi zhong
陈复,陳復,10,chen fu
术赤,朮赤,10,shu chi
晋平公,晉平公,10,jin ping gong
洛芙,洛芙,10,luo fu
范猛,範猛,10,fan meng
元海,元海,10,yuan hai
杉内雅男,杉內雅男,10,shan nei ya nan
范德华,範德華,10,fan de hua
于敏中,于敏中,10,yu min zhong
玉木宏,玉木宏,10,yu mu hong
安童,安童,10,an tong
廖立,廖立,10,liao li
吴楚材,吳楚材,10,wu chu cai
李续宜,李續宜,10,li xu yi
贾诩,賈詡,10,jia xu
侯祥麟,侯祥麟,10,hou xiang lin
刘茂恩,劉茂恩,10,liu mao en
朱真,朱真,10,zhu zhen
郑吉,鄭吉,10,zheng ji
宋光宗,宋光宗,10,song guang zong
杨溥,楊溥,10,yang pu
印建坤,印建坤,10,yin jian kun
李汉仪,李漢儀,10,li han yi
李相勋,李相勳,10,li xiang xun
周颢,周顥,10,zhou hao
伏胜,伏勝,10,fu sheng
比干,比干,10,bi gan
马一龙,馬一龍,10,ma yi long
魏文通,魏文通,10,wei wen tong
唐顺之,唐順之,10,tang shun zhi
恭帝,恭帝,10,gong di
朱采,朱採,10,zhu cai
刘理,劉理,10,liu li
刘琮,劉琮,10,liu cong
郑度,鄭度,10,zheng du
赵颜,趙顏,10,zhao yan
基马尔,基馬爾,10,ji ma er
周威烈王,周威烈王,10,zhou wei lie wang
张员,張員,10,zhang yuan
孔侑,孔侑,10,kong you
献文帝,獻文帝,10,xian wen di
徐骧,徐驤,10,xu xiang
郭寄峤,郭寄嶠,10,guo ji jiao
蔡远,蔡遠,10,cai yuan
阿曼尼莎汗,阿曼尼莎汗,10,a man ni sha han
蒙藏院,蒙藏院,10,meng cang yuan
邹绍孟,鄒紹孟,10,zou shao meng
黄义明,黃義明,10,huang yi ming
曹端,曹端,10,cao duan
陈尚志,陳尚志,10,chen shang zhi
饶毓泰,饒毓泰,10,rao yu tai
何宗,何宗,10,he zong
袁水拍,袁水拍,10,yuan shui pai
枚乘,枚乘,10,mei cheng
穆彰阿,穆彰阿,10,mu zhang a
图伯特,圖伯特,10,tu bo te
杨联升,楊聯升,10,yang lian sheng
拓跋嗣,拓跋嗣,10,tuo ba si
刘子业,劉子業,10,liu zi ye
曹谨,曹謹,10,cao jin
载淳,載淳,10,zai chun
龚鼎孳,龔鼎孳,10,gong ding zi
小出惠介,小出惠介,10,xiao chu hui jie
谭元春,譚元春,10,tan yuan chun
曾春华,曾春華,10,ceng chun hua
徐宝璜,徐寶璜,10,xu bao huang
董煜,董煜,10,dong yu
鲍廷博,鮑廷博,10,bao ting bo
许纯美,許純美,10,xu chun mei
高杉晋作,高杉晉作,10,gao shan jin zuo
刘世振,劉世振,10,liu shi zhen
权相宇,權相宇,10,quan xiang yu
曹叔,曹叔,10,cao shu
王佳宇,王佳宇,10,wang jia yu
阿怪,阿怪,10,a guai
冯延巳,馮延巳,10,feng yan si
张吉安,張吉安,10,zhang ji an
倍赏千惠子,倍賞千惠子,10,bei shang qian hui zi
宇文护,宇文護,10,yu wen hu
董重,董重,10,dong zhong
元仁宗,元仁宗,10,yuan ren zong
杨继昌,楊繼昌,10,yang ji chang
吴伯箫,吳伯簫,10,wu bo xiao
李桓,李桓,10,li huan
罗日杰斯特文斯基,羅日傑斯特文斯基,10,luo ri jie si te wen si ji
萧赜,蕭賾,10,xiao ze
安熙,安熙,10,an xi
刘大白,劉大白,10,liu da bai
范松,範松,10,fan song
王球,王球,10,wang qiu
张本渝,張本渝,10,zhang ben yu
维格纳,維格納,10,wei ge na
